hospital_name,facebook_link
Ruddhi Maternity & Nursing Hospital,https://www.facebook.com/293335381097125
Dr. Sharon Dental Clinic,https://www.facebook.com/230699760279022
Lilavati Clinic and Wellness,https://www.facebook.com/332200856635836
Modi Chest Clinic,https://www.facebook.com/602445243114298
Sparsh Women's Hospital,https://www.facebook.com/104405087823433
"Buddha Cancer Centre, Patna",https://www.facebook.com/531138807291006
Asha Kiran Hospital,https://www.facebook.com/924961440870160
Hubli Super Speciality Hospital,https://www.facebook.com/100551275889405
Faith Infertility And IVF Clinic,https://www.facebook.com/657604484305093
"Kamalnayan Bajaj Sankara Nethralaya, New Town, Kolkata",https://www.facebook.com/543997329004343
Ishan Hospital,https://www.facebook.com/2235137576800794
Aastha Dental Care,https://www.facebook.com/125998808021281
K. B. Neuro Centre,https://www.facebook.com/106892008340429
Sankhya Hospitals,https://www.facebook.com/428883080534086
Dr. Malatibai Chitnis Hospital,https://www.facebook.com/197749506760784
Arisjuvady Mental Health Center,https://www.facebook.com/2192655327638729
Vivekananda Medical Care Hospital Namakkal,https://www.facebook.com/522528554929801
Kairali Vaidyasala & Chikitsalayam,https://www.facebook.com/2108809862507951
Greenz Lifecare Diagnostics - Arookutty,https://www.facebook.com/105965445193472
Blooming Smiles Dental Clinic,https://www.facebook.com/196069917476985
"Jeevan Mitra Fertility Centre, Chennai",https://www.facebook.com/1130698987008271
Prakash Nursing Home,https://www.facebook.com/106885011497165
Purba Medinipur District Hospital,https://www.facebook.com/421539671387844
Tender Palm Super Specialty Hospital,https://www.facebook.com/154346268302563
Nattathi Nadar Hospital & Fertility Center,https://www.facebook.com/909520305809588
Kokoori Laparoscopic & IVF Clinic,https://www.facebook.com/611513165581768
Shivay Hospital,https://www.facebook.com/945479488920153
Tiwari Nursing Home Ujjain,https://www.facebook.com/228433047648163
Satyam Super Speciality Hospital,https://www.facebook.com/110502281747904
Dr. Raj's Centre For Skin And Hair,https://www.facebook.com/105718567690390
"Government Medical College, Kota",https://www.facebook.com/277031232889695
Family Dental Care- A Multispeciality And Aesthetic Hub,https://www.facebook.com/252824004583428
Sarvoday Hospital,https://www.facebook.com/812364075457977
Shravana Hearing Aid Centre - Bangalore,https://www.facebook.com/110314330730290
KP Kare Partners Heart Center - Ghaziabad,https://www.facebook.com/323227910872903
Nando Devi Mother and Child Hospital,https://www.facebook.com/100320559198771
AIIMS Patna,https://www.facebook.com/1664227373792793
Shubh Orthodontic & Dental Clinic,https://www.facebook.com/sodcrohtak/
Hoshiyari Devi Hospitals,https://www.facebook.com/112465761961156
Main Branch - Dr. Kadam's Family Dental Care,https://www.facebook.com/1413463712231476
"Excel Orthopedic and Kidney Care Hospital, Ahmedabad",https://www.facebook.com/104749761914542
Soni Hospital,https://www.facebook.com/181091996053556
Vedant Dental Clinic,https://www.facebook.com/680985048594367
Healthy Teeth Dental Clinic,https://www.facebook.com/751593611552653
"Asian Hospitals, Ahmedabad",https://www.facebook.com/100799518860781
Anil Eye Hospital,https://www.facebook.com/1686646814928403
"Jaipur Child Development Center – Occupational, Speech & Special Education Center",https://www.facebook.com/366421756550615
National Hospital,https://www.facebook.com/263101970817539
Akshar Surgical Hospital,https://www.facebook.com/305185596688996
A New Ray Diagnostics,https://www.facebook.com/257591754109643
Birmole Hospital,https://www.facebook.com/106811541482977
Kamti Healthcare Diagnostics,https://www.facebook.com/120954124426460
Bright Smiles Dental Clinic,https://www.facebook.com/100420212875390
Guardian Dental Care,https://www.facebook.com/118178464534868
Karuna Sindhu Charitable Hospital,null
Dr. Ramit's Multispeciality Center,https://www.facebook.com/709601316106307
Diya Dental Clinic,https://www.facebook.com/1410324862352847
Yadav Super Speciality Hospital,https://www.facebook.com/105853559102716
Dheeraj Bafna Jain Physiotherapy Center,https://www.facebook.com/109842108739992
Nivi Skin Clinic,https://www.facebook.com/103627758746076
Ishan Pathology,https://www.facebook.com/103009475181614
"Radiant Skin, Hair & ENT Clinic",https://www.facebook.com/234226577453570
Dr. Muzafar's Advanced Oro-Dental Clinic & Implant Center,https://www.facebook.com/182422226714608
Zingade Hospital,https://www.facebook.com/980301665417866
Plexus Dental Studio,https://www.facebook.com/493639340759057
Gitanjali Physiotherapy Centre,https://www.facebook.com/1841430652845256
Kanohi Vision Therapy Centre (Mumbai),null
Family Dental Clinic,https://www.facebook.com/101315406059082
Speciality Diagnostic Centre,https://www.facebook.com/228521957008407
Saluja Eye Care Centre,https://www.facebook.com/257974984277982
Aarogayam Holistic Clinic,https://www.facebook.com/108671521456105
Ayushman Laparoscopic Hospital & Maternity Center,https://www.facebook.com/429572400540095
Chinese Acupuncture Centre,https://www.facebook.com/104644134862266
Panna Uro & ENT Hospital,https://www.facebook.com/1806096696300768
Kids Smile Care,https://www.facebook.com/1621966767819151
Metro Hearing Care Centre,https://www.facebook.com/104644605661587
Jain Dental Clinic,https://www.facebook.com/493293684341615
Orthosquare,https://www.facebook.com/510166232187188
Reflectionz Clinic,https://www.facebook.com/676825742505054
Kaushik Physio Clinic,https://www.facebook.com/1074098885969036
Kutch Orthopaedic Hospital,https://www.facebook.com/2070649999875830
Sagar Chandramma Hospitals,https://www.facebook.com/771100046319657
Dr. Rajesh Rajput Hair Clinic,https://www.facebook.com/240155035854598
Shanti Mohan Hospital,https://www.facebook.com/433140523551894
Dr. Naren Prakash- Alovia Skin Clinic,https://www.facebook.com/102986435555924
Sivaganga Laser ENT Hospital,https://www.facebook.com/101355657916042
"Curadent Multispeciality Dental Clinic, Mapusa",https://www.facebook.com/114881483755242
Vivekananda Kendra NRL Hospital,https://www.facebook.com/177060739696760
Eeshan Healthcare,https://www.facebook.com/102520324509268
"Morning Star Medical Centre, Adimali",https://www.facebook.com/1363009367134943
Khemchand Jain Hospital & Research Center,https://www.facebook.com/111353345371155
Dr Srivatson Dental Clinic,https://www.facebook.com/109305568237700
Kalyani Dental & Orthodontic Clinic in Lucknow,https://www.facebook.com/1562584237371341
Eye Q Super Speciality Eye Hospitals,https://www.facebook.com/107940871022935
Sanjivani Hospital & Research Centre,https://www.facebook.com/325342884968163
Olympus Endoscopy Unit A G Nursing Home Jorhat Assam,https://www.facebook.com/524213690945614
Gupta Nursing Home & Laparoscopy Center,https://www.facebook.com/134396650582299
Genesis Fertility And Surgical Center,https://www.facebook.com/254286998420738
Medista Hospital,https://www.facebook.com/107350258562874
Shanthi Dental Care,https://www.facebook.com/860538233982509
Kalyan Dental Clinic & Implant Center,https://www.facebook.com/107360351689886
Regional Hospital Kullu,https://www.facebook.com/2108035019462429
Cygnus Institute Of Gastroenterology,https://www.facebook.com/678482835614042
Balaji Hospital,https://www.facebook.com/179316432114468
Dr Durga Dental Clinic,https://www.facebook.com/102067758150510
City Smiles Dental,https://www.facebook.com/261182477885986
Harsh Hospital & Maternity Home,https://www.facebook.com/234207127055730
Pratap Narayan Memorial Hospital,https://www.facebook.com/223363837871708
Clear Vision Eye Centre,https://www.facebook.com/140007359367820
Matoshree Indirabai Baburao Sarnaik Hospital,https://www.facebook.com/182415201630192
Techno India Dama Healthcare & Medical Research Centre,https://www.facebook.com/tigdamahospital/
Medigo Multispeciality Hospital,https://www.facebook.com/101853358661521
Alliance Hospital Amravati,https://www.facebook.com/116247058192080
Ashwin Scan,https://www.facebook.com/117534427611220
Pl Memorial Eye Clinic,https://www.facebook.com/1377789352475235
Krishna Netralaya,https://www.facebook.com/103072277734320
Sahasra Hospitals,https://www.facebook.com/1786710141646574
Shenoy Hospitals,null
City Heart Hospital & Research Centre,https://www.facebook.com/866337103506225
Mundewadi Ayurvedic Clinic,https://www.facebook.com/206036386565770
Vidyasagar Institute of Mental Health and Neuro and Allied Sciences,https://www.facebook.com/178161532379273
Kishan Singh Hospital Medical Reaserch Centre,https://www.facebook.com/344299576221366
Herbertpur Christian Hospital,https://www.facebook.com/203264846356562
Vista Imaging And Speciality Diagnostics,https://www.facebook.com/143634979533687
"Yadav Dental Care Clinic - Balrampur, Balrampur",https://www.facebook.com/955957487754427
Jetaa Ayur Care,https://www.facebook.com/2131282787086836
Panjikunnel Dental Clinic,https://www.facebook.com/1650173301721551
"Karna Multispeciality Hospital - Shankar Mutt Road, Hassan",https://www.facebook.com/109086075041190
Shivay Ayurveda Multispecialty And Surgical Care,https://www.facebook.com/441910319499604
Jalali Medicate Vaccination Centre,https://www.facebook.com/458206047622381
Sham Nursing Home & Heart Centre,https://www.facebook.com/505425049511467
Prime Multispeciality Hospital,https://www.facebook.com/1246173352076404
Sahara Hospital,https://www.facebook.com/310437889368361
Smile N Shine,https://www.facebook.com/100709672566942
"Venkat Dental Solution Beta 1, Greater Noida, Uttar Pradesh",https://www.facebook.com/106412038938874
Karunya Medical Centre,https://www.facebook.com/111187474371363
Agarwal Chest And Dental Care Center,https://www.facebook.com/102048445927002
Dr Gupta'S Clinic,https://www.facebook.com/105569544531891
SUT Royal Hospital,https://www.facebook.com/150747371716794
Navjeevan Hospital,https://www.facebook.com/110974095007811
Mayyo Imaging & Diagnostic Centre,https://www.facebook.com/1750582758514982
Deshmukh Hospital & Research Centre,https://www.facebook.com/373523669368121
Gajanan Hospital,https://www.facebook.com/170634613670708
Sarvesh Dental Care - For Happy Healthy Smiles,https://www.facebook.com/211759062692719
Central Hospital Gondia,https://www.facebook.com/1009705509105587
Elite Hemat Onco Care Centre,https://www.facebook.com/105987660789864
Mahalakshmi Mri & Diagnostics,https://www.facebook.com/288955157936230
"Lokmanya Hospitals, Kolhapur",https://www.facebook.com/101787322750385
Avinash Hospital,https://www.facebook.com/905432889787695
Meditree Hospital,https://www.facebook.com/104535776001836
Prathamesh Hospital,https://www.facebook.com/2106256152922232
Credence Hospital,https://www.facebook.com/2356289351264348
Jk Women Hospital,https://www.facebook.com/1657755717807613
Mitra Eye Hospital Lasik Laser Center,https://www.facebook.com/mitraeyecare/
Smile N Glamour Dental Implant Centre,https://www.facebook.com/344127612347758
Dr Devesh Jain Dental Clinic,https://www.facebook.com/180548852567845
Niroma Dental Clinic,https://www.facebook.com/592500080902210
Shree Krishna Hospital,https://www.facebook.com/239843345882306
Star Hospital,https://www.facebook.com/295824674203696
Velani Dental Care,https://www.facebook.com/107674495641242
Global Pathology and ECG Centre,https://www.facebook.com/1948537828713455
Srijan Hospital,https://www.facebook.com/1021451314660239
"Vinayaka Ayurvedic Nursing Home, Thrissur",https://www.facebook.com/299569349911644
Dermo Care,https://www.facebook.com/1385698791711324
Sreerudra Ayurveda Multispeciality Hospital,https://www.facebook.com/1856071724720723
TruScan Diagnostic Centre,https://www.facebook.com/102654341696358
Health Streak,https://www.facebook.com/109562740940563
Mandya Diagnostic Centre,https://www.facebook.com/113425733739110
Hm Dental Care,https://www.facebook.com/212387837447965
Trulife Diagnostics Centre - Head Office / Narsingi Branch,https://www.facebook.com/143941928799669
Ashutosh Hospital,https://www.facebook.com/286746358123908
Vrajdham Dental Clinic,https://www.facebook.com/742732795885223
CARE NEURO Clinic,https://www.facebook.com/497433743779343
Lakshme Dental Hospital,https://www.facebook.com/101090461477665
Manas Clinic,https://www.facebook.com/2049684122014984
Harihar ENT Clinic,https://www.facebook.com/241832636553101
Ponnambalam Child Care Hospital,https://www.facebook.com/399385897577704
Calcutta Poly Clinic,https://www.facebook.com/112060696871092
City Dental Care,https://www.facebook.com/100714985470450
City Dialysis Centre,https://www.facebook.com/225808297627732
Matru Multi Speciality Hospital,https://www.facebook.com/112787976735942
Rushabh Uro Hospital,https://www.facebook.com/264402900357960
Civil Hospital Palwal,https://www.facebook.com/1486250188073280
Satyam Hospital,https://www.facebook.com/104087599220049
Lotus Eye Hospital and Institute - Mulanthuruthy,https://www.facebook.com/168013000064854
"Apollo Clinic, Mukundapur, Apollo Clinic, 9/1, Balaji, Barakhola P.S. Purba, Jadavpur, Ward No - 109, Mukundapur, Kolkata, West Bengal, India",https://www.facebook.com/101963822657700
M Star Diagnostics,https://www.facebook.com/145396855334271
International Knee and Orthopaedic Centre,https://www.facebook.com/107818830960082
Advanced Dental Lounge,https://www.facebook.com/738675546308205
Siloam Siddha and Varma Hospital - Tirunelveli,https://www.facebook.com/103168574792605
Dr. Gaikwad Diabetes Centre and Mullti Speciality Hospital,https://www.facebook.com/109717887405655
Prayag Hospital,https://www.facebook.com/312576302698520
Mannat IVF centre & Super Speciality Hospital,https://www.facebook.com/494788937278895
Pradhan Dental Centre – Juhu,https://www.facebook.com/817554085268342
Smile Dental Spa Implants & Cosmetic Dentistry,https://www.facebook.com/363796510735361
Park Diagnostic Centre,https://www.facebook.com/179132789471092
The Smile Surgeon Face Surgery and Dental Clinic,https://www.facebook.com/121384953780168
Doodhadhari Burfani Hospital and Research Institute,https://www.facebook.com/122105919614002831
Shree Clinical Laboratory,https://www.facebook.com/1753875284666397
"The Smile Studio Dental Care And Implant Center, HSR Layout",https://www.facebook.com/175016589591561
Shakuntala Smiles and Gums Multispeciality Dental Clinic,https://www.facebook.com/105063494438873
